dateTime,zone,subject_race,subject_sex,department_id,type,arrest_made,citation_issued,warning_issued,outcome,frisk_performed,search_conducted,reason_for_stop,vehicle_make,raw_BasisForStop,raw_OperatorRace,raw_OperatorSex,raw_ResultOfStop
2005-11-26 11:06:00,K2,white,male,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-26 11:06:00,K2,white,male,900,vehicular,True,False,False,arrest,True,True,Speeding,,SP,W,M,D
2005-11-25 16:53:00,K2,white,female,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2005-11-26 09:45:00,K2,black,male,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,B,M,M
2005-11-26 10:00:00,K2,white,male,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-26 10:05:00,K2,white,male,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-10-02 12:05:00,X3,black,female,200,vehicular,False,True,False,citation,False,False,Speeding,,SP,B,F,M
2005-11-26 10:45:00,K2,white,male,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-26 11:00:00,K2,white,female,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2005-11-26 11:20:00,K2,white,male,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-23 06:35:00,K2,asian/pacific islander,male,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,I,M,M
2005-11-23 06:50:00,K2,white,female,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2005-11-23 06:55:00,K2,white,male,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-23 07:10:00,K2,white,male,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-23 07:25:00,K2,white,male,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-23 07:35:00,K2,white,female,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2005-11-26 14:21:00,X4,white,male,900,vehicular,False,True,False,citation,False,True,Speeding,MAZD,SP,W,M,M
2005-10-08 14:40:00,X4,white,male,900,vehicular,False,True,False,citation,False,False,Speeding,FORD,SP,W,M,M
2005-11-20 18:30:00,X3,white,male,200,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-23 07:40:00,K2,white,female,900,vehicular,False,True,False,citation,False,False,Other Traffic Violation,,OT,W,F,M
2005-11-26 14:34:00,K2,white,male,900,vehicular,False,True,False,citation,False,False,Speeding,TOYT,SP,W,M,M
2005-11-23 08:30:00,K2,white,male,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-20 18:45:00,X3,white,male,200,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-23 08:45:00,K2,white,female,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2005-11-20 16:45:00,X3,white,male,200,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-23 08:55:00,K2,white,female,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2005-11-20 17:05:00,X3,white,male,200,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-23 09:40:00,K2,white,male,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-10-03 12:30:00,X3,white,male,200,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-23 09:50:00,K2,white,male,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-23 10:10:00,K2,white,female,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2005-11-23 10:10:00,K2,white,male,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-26 15:13:00,K2,white,male,000,vehicular,False,True,False,citation,False,False,Registration Violation,NISS,RV,W,M,M
2005-11-23 10:30:00,K2,white,male,900,vehicular,False,True,False,citation,False,False,Other Traffic Violation,,OT,W,M,M
2005-11-26 15:22:00,X4,hispanic,male,900,vehicular,False,False,True,warning,False,False,Equipment/Inspection Violation,PONT,EQ,H,M,W
2005-11-23 10:40:00,K2,white,male,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-23 11:00:00,K2,white,female,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2005-11-26 10:12:00,X3,white,male,200,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-23 11:10:00,K2,white,male,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-10-03 06:55:00,X3,white,male,200,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-26 09:05:00,K1,white,male,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-26 10:37:00,X3,white,male,200,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-23 11:20:00,K2,white,male,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-26 09:15:00,K1,white,female,600,vehicular,False,True,False,citation,False,False,Other Traffic Violation,,OT,W,F,M
2005-11-26 10:48:00,X3,white,male,200,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-23 11:25:00,K2,hispanic,male,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,H,M,M
2005-11-26 13:45:00,X3,black,male,200,vehicular,False,True,False,citation,False,False,Speeding,,SP,B,M,M
2005-11-26 14:13:00,X3,white,male,200,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-22 15:45:00,K1,white,male,600,vehicular,False,True,False,citation,False,False,Other Traffic Violation,,OT,W,M,M
2005-10-04 12:25:00,X3,white,male,200,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-10-01 12:40:00,K1,white,male,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-23 12:15:00,K2,white,male,900,vehicular,False,True,False,citation,False,False,Other Traffic Violation,,OT,W,M,M
2005-11-23 12:40:00,K2,white,male,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-25 10:05:00,K1,white,male,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-25 11:50:00,K2,white,male,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-25 15:25:00,K2,white,male,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-26 16:02:00,K2,white,male,000,vehicular,False,False,True,warning,False,False,Speeding,FORD,SP,W,M,W
2005-11-25 15:40:00,K2,white,male,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-25 11:35:00,K1,black,male,600,vehicular,True,False,False,arrest,True,True,Speeding,,SP,B,M,P
2005-11-25 15:35:00,K1,white,male,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-10-08 12:30:00,X3,white,male,200,vehicular,False,True,False,citation,False,False,Equipment/Inspection Violation,,EQ,W,M,M
2005-11-25 19:10:00,K2,white,male,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-26 08:40:00,K2,white,male,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-25 15:55:00,K1,white,male,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-26 08:55:00,K2,white,female,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2005-11-26 09:05:00,K2,other,male,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,O,M,M
2005-11-25 16:15:00,K1,white,female,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2005-11-26 09:15:00,K2,white,male,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-25 18:50:00,K1,white,male,600,vehicular,False,True,False,citation,False,False,Other Traffic Violation,,OT,W,M,M
2005-11-25 08:00:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-26 10:15:00,K2,white,male,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-10-04 12:50:00,X3,white,male,200,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-25 19:35:00,K1,white,male,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-25 20:10:00,K1,white,male,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-26 14:00:00,K2,white,female,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2005-11-26 14:30:00,K2,black,male,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,B,M,M
2005-11-25 08:40:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-26 14:50:00,K2,white,male,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-26 14:50:00,K2,white,male,900,vehicular,False,True,False,citation,False,False,Other Traffic Violation,,OT,W,M,M
2005-11-25 10:00:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Call for Service,,CS,W,M,M
2005-10-08 13:50:00,X3,hispanic,female,200,vehicular,False,True,False,citation,False,False,Equipment/Inspection Violation,,EQ,H,F,M
2005-11-20 18:00:00,K1,white,female,600,vehicular,False,True,False,citation,False,False,Other Traffic Violation,,OT,W,F,M
2005-11-21 16:50:00,K1,white,male,600,vehicular,False,True,False,citation,False,False,Other Traffic Violation,,OT,W,M,M
2005-11-26 15:25:00,K2,white,male,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-25 09:20:00,K1,white,male,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-25 09:50:00,K1,white,female,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2005-11-25 10:00:00,K1,white,female,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2005-11-25 11:04:00,K1,black,male,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,B,M,M
2005-11-25 14:55:00,K1,white,male,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-25 15:25:00,K1,white,female,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2005-11-26 09:35:00,K1,white,female,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2005-10-01 19:40:00,K3,white,male,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-26 10:00:00,K1,white,male,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-25 11:10:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-26 10:00:00,K1,white,male,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-26 10:55:00,K1,white,female,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2005-11-26 10:50:00,K1,white,male,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-25 11:10:00,X4,white,male,500,vehicular,True,False,False,arrest,False,False,Speeding,,SP,W,M,D
2005-11-26 11:15:00,K1,black,male,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,B,M,M
2005-11-26 11:15:00,K1,white,male,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-26 11:35:00,K1,black,male,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,B,M,M
2005-11-26 12:00:00,K1,white,female,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2005-10-08 13:50:00,X3,hispanic,female,200,vehicular,False,True,False,citation,False,False,Equipment/Inspection Violation,,EQ,H,F,M
2005-11-26 14:55:00,K1,white,female,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2005-11-26 12:20:00,K1,white,male,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-26 15:20:00,K1,white,female,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2005-11-26 17:07:00,K2,white,female,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2005-11-26 12:55:00,K1,white,female,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2005-11-25 13:45:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Other Traffic Violation,,OT,W,M,M
2005-11-25 14:10:00,X4,white,female,500,vehicular,False,True,False,citation,False,False,Other Traffic Violation,,OT,W,F,M
2005-11-26 13:10:00,K1,white,male,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-26 13:10:00,K1,white,male,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-26 13:35:00,K1,white,male,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-10-08 08:50:00,K3,white,male,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-26 13:40:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Other Traffic Violation,,OT,W,M,M
2005-11-26 14:30:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Other Traffic Violation,,OT,W,M,M
2005-11-26 15:25:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Equipment/Inspection Violation,,EQ,W,M,M
2005-11-26 16:05:00,X4,white,female,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2005-11-26 16:35:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-26 17:00:00,X4,white,female,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2005-11-25 13:40:00,X4,black,male,500,vehicular,False,True,False,citation,False,False,Other Traffic Violation,,OT,B,M,M
2005-11-25 15:00:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-25 17:35:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-10-08 12:35:00,K1,black,male,600,vehicular,False,False,True,warning,False,False,Speeding,,SP,B,M,W
2005-11-25 19:00:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-26 08:45:00,X4,black,female,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,B,F,M
2005-11-26 09:40:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-26 17:20:00,X4,white,male,500,vehicular,True,False,False,arrest,False,False,Speeding,,SP,W,M,P
2005-11-25 18:18:00,K3,asian/pacific islander,male,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,I,M,M
2005-11-25 19:36:00,K3,white,male,300,vehicular,False,True,False,citation,False,False,Registration Violation,,RV,W,M,M
2005-11-07 12:50:00,K1,white,male,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-14 16:00:00,K1,white,male,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-25 08:30:00,K3,black,female,300,vehicular,False,True,False,citation,False,False,Registration Violation,,RV,B,F,M
2005-10-02 07:55:00,K3,white,male,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-25 07:30:00,K2,white,male,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-26 12:55:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Other Traffic Violation,,OT,W,M,M
2005-11-21 02:20:00,X4,black,male,500,vehicular,True,False,False,arrest,True,True,Equipment/Inspection Violation,,EQ,B,M,P
2005-11-26 07:53:00,K3,asian/pacific islander,female,300,vehicular,True,False,False,arrest,False,False,Speeding,,SP,I,F,D
2005-11-25 08:05:00,K2,white,female,900,vehicular,False,True,False,citation,False,False,Registration Violation,,RV,W,F,M
2005-11-25 16:40:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Equipment/Inspection Violation,,EQ,W,M,M
2005-11-25 20:20:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-26 11:25:00,X4,white,female,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2005-11-25 08:50:00,K2,white,female,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2005-10-07 16:05:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-26 16:20:00,K3,white,male,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-25 10:00:00,K2,asian/pacific islander,male,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,I,M,M
2005-11-24 11:00:00,K1,white,male,600,vehicular,False,True,False,citation,False,False,Other Traffic Violation,,OT,W,M,M
2005-11-25 19:00:00,K2,white,female,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2005-11-24 12:30:00,K1,white,female,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2005-11-26 09:30:00,K2,white,male,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-24 13:45:00,K1,white,female,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2005-11-26 14:00:00,K1,white,male,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-26 14:55:00,K1,white,male,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-10-08 09:28:00,K3,white,female,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2005-10-01 16:40:00,K1,white,female,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2005-11-26 10:20:00,K2,white,male,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-26 16:25:00,X4,white,female,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2005-11-26 15:00:00,K1,white,male,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-26 10:40:00,K2,white,male,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-26 19:25:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-26 16:20:00,K1,white,male,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-26 14:30:00,K2,white,male,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-26 17:00:00,K1,white,male,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-26 16:00:00,K2,white,male,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-26 18:00:00,K1,white,female,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2005-10-08 10:08:00,K3,white,male,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-26 15:10:00,K2,white,male,900,vehicular,False,True,False,citation,False,False,Registration Violation,,RV,W,M,M
2005-11-26 16:45:00,K2,white,female,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2005-11-26 17:00:00,K2,white,female,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2005-11-26 18:20:00,K2,white,female,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2005-11-26 18:20:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-26 18:45:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-25 23:45:00,K3,white,male,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-26 00:50:00,K3,black,female,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,B,F,M
2005-11-26 02:05:00,K3,white,male,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-25 19:45:00,X3,white,female,200,vehicular,False,True,False,citation,False,False,Other Traffic Violation,,OT,W,F,M
2005-10-02 08:15:00,K3,white,female,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2005-11-25 08:20:00,X3,asian/pacific islander,male,200,vehicular,False,True,False,citation,False,False,Other Traffic Violation,,OT,I,M,M
2005-11-25 00:10:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-25 09:10:00,X3,white,male,200,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-25 09:45:00,X3,white,male,200,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-25 01:20:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-25 10:20:00,X3,white,male,200,vehicular,False,True,False,citation,False,False,Equipment/Inspection Violation,,EQ,W,M,M
2005-11-26 00:23:00,K3,white,male,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-25 07:20:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Equipment/Inspection Violation,,EQ,W,M,M
2005-11-25 10:45:00,X3,white,female,200,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2005-11-26 01:42:00,K3,asian/pacific islander,male,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,I,M,M
2005-10-02 08:30:00,K3,white,female,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2005-11-25 11:00:00,X3,white,male,200,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-26 07:20:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-25 11:20:00,X3,white,male,200,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-12 23:00:00,K1,white,female,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2005-11-14 19:00:00,X3,white,female,200,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2005-11-14 19:15:00,X3,white,male,200,vehicular,False,True,False,citation,False,False,Other Traffic Violation,,OT,W,M,M
2005-11-25 11:35:00,X3,white,male,200,vehicular,False,True,False,citation,False,False,Other Traffic Violation,,OT,W,M,M
2005-11-14 19:35:00,X3,white,male,200,vehicular,False,True,False,citation,False,False,Other Traffic Violation,,OT,W,M,M
2005-11-25 12:45:00,X3,white,male,200,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-18 01:50:00,X3,white,male,200,vehicular,False,True,False,citation,False,False,Other Traffic Violation,,OT,W,M,M
2005-10-02 10:10:00,K3,asian/pacific islander,male,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,I,M,M
2005-11-25 14:05:00,X3,white,male,200,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-25 14:25:00,X3,white,male,200,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-25 00:35:00,X3,black,male,200,vehicular,False,True,False,citation,False,False,Speeding,,SP,B,M,M
2005-11-18 03:00:00,X3,white,male,200,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-25 07:15:00,X3,white,female,200,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2005-11-26 01:00:00,X3,white,male,200,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-26 02:45:00,X3,black,female,200,vehicular,False,True,False,citation,False,False,Equipment/Inspection Violation,,EQ,B,F,M
2005-11-26 07:00:00,X3,white,male,200,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-26 07:35:00,X3,white,male,200,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-20 18:15:00,K2,white,male,900,vehicular,False,True,False,citation,False,False,Other Traffic Violation,,OT,W,M,M
2005-10-02 10:30:00,K3,white,male,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-27 00:47:00,K2,black,male,900,vehicular,True,False,False,arrest,True,True,Registration Violation,DODG,RV,B,M,D
2005-11-26 07:10:00,K2,white,male,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-27 00:27:00,K2,white,male,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-26 22:50:00,K2,white,female,900,vehicular,False,False,True,warning,False,False,Equipment/Inspection Violation,,EQ,W,F,W
2005-11-26 23:20:00,K2,white,female,900,vehicular,False,False,True,warning,False,False,Equipment/Inspection Violation,,EQ,W,F,W
2005-11-26 02:30:00,K3,asian/pacific islander,male,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,I,M,M
2005-11-24 23:30:00,K3,white,male,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-25 00:05:00,K3,white,male,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-26 22:50:00,K3,white,female,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2005-10-07 12:45:00,K3,white,male,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-26 22:30:00,K3,white,male,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-25 01:15:00,K3,white,male,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-27 00:05:00,K3,asian/pacific islander,male,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,I,M,M
2005-11-26 00:25:00,K3,white,male,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-27 02:15:00,K3,white,male,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-26 23:45:00,K3,white,male,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-26 01:10:00,K3,white,male,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-25 23:55:00,K1,white,male,600,vehicular,False,True,False,citation,True,True,Speeding,,SP,W,M,M
2005-11-26 01:11:00,K1,white,male,600,vehicular,False,True,False,citation,False,False,Equipment/Inspection Violation,,EQ,W,M,M
2005-11-26 03:20:00,K1,white,male,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-10-07 14:10:00,K3,white,female,300,vehicular,False,True,False,citation,False,False,Other Traffic Violation,,OT,W,F,M
2005-11-26 07:22:00,K1,white,male,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-27 02:45:00,K1,white,male,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-25 23:55:00,K1,white,male,600,vehicular,False,True,False,citation,True,True,Other Traffic Violation,,OT,W,M,M
2005-11-26 02:30:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Other Traffic Violation,,OT,W,M,M
2005-11-26 06:20:00,X4,black,male,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,B,M,M
2005-11-26 06:50:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-26 07:25:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-26 20:25:00,X4,white,female,500,vehicular,False,True,False,citation,False,False,Other Traffic Violation,,OT,W,F,M
2005-11-27 00:15:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-11-27 00:15:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2005-10-07 14:25:00,K3,hispanic,male,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,H,M,M
2005-11-25 23:25:00,X4,white,female,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2005-11-26 01:05:00,X4,white,female,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2005-11-26 23:35:00,X4,white,female,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
